Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
185,-0.17977,-0.62796,1.54801,-0.82854,0.13881,0.1146,-0.06024,-0.58984,1.12806,-0.43963,0.0466,0.03818
186,-0.17368,-0.5382,1.51033,-0.88009,0.13413,0.11067,-0.05563,-0.59995,1.13147,-0.4328,0.04303,0.03525
187,-0.16243,-0.43569,1.39605,-0.86739,0.12547,0.10342,-0.04955,-0.60623,1.12145,-0.41634,0.03834,0.03139
188,-0.14863,-0.33585,1.23821,-0.80832,0.11484,0.09455,-0.04204,-0.61089,1.10267,-0.39274,0.03253,0.02663
189,-0.13448,-0.25519,1.08152,-0.7313,0.10394,0.08549,-0.03306,-0.61697,1.0817,-0.36551,0.02558,0.02094
190,-0.12137,-0.21947,0.98925,-0.67392,0.09382,0.0771,-0.02261,-0.62759,1.06596,-0.33902,0.01749,0.01431
191,-0.10937,-0.24154,0.99792,-0.65985,0.08457,0.06944,-0.0108,-0.64359,1.05904,-0.316,0.00835,0.00683
192,-0.09704,-0.26738,1.01333,-0.64879,0.07504,0.06158,0.00154,-0.65891,1.05141,-0.29302,-0.00119,-0.00098
193,-0.08384,-0.29307,1.02697,-0.63615,0.06485,0.05318,0.01472,-0.67358,1.04161,-0.2686,-0.0114,-0.00933
194,-0.06989,-0.31854,1.03865,-0.62183,0.05407,0.04431,0.02865,-0.68744,1.02933,-0.24261,-0.02217,-0.01816
195,-0.05555,-0.34333,1.04806,-0.60601,0.04297,0.0352,0.04296,-0.7001,1.01451,-0.21538,-0.03324,-0.02723
196,-0.04099,-0.3673,1.05514,-0.58878,0.03171,0.02597,0.05747,-0.71142,0.99703,-0.18694,-0.04446,-0.03643
197,-0.02645,-0.39028,1.05988,-0.57029,0.02046,0.01675,0.07194,-0.72122,0.97689,-0.15745,-0.05565,-0.04562
198,-0.01218,-0.41213,1.06232,-0.55075,0.00942,0.00771,0.08613,-0.72941,0.95416,-0.12709,-0.06662,-0.05464
199,0.00157,-0.43274,1.06263,-0.53041,-0.00122,-0.001,0.09979,-0.7359,0.929,-0.09606,-0.07717,-0.06334
200,0.01456,-0.45204,1.06103,-0.50957,-0.01127,-0.00922,0.11268,-0.74071,0.90169,-0.06462,-0.08713,-0.07156
201,0.02654,-0.47001,1.05784,-0.48853,-0.02054,-0.01681,0.12456,-0.74389,0.87258,-0.03302,-0.0963,-0.07915
202,0.03727,-0.48664,1.05342,-0.46764,-0.02884,-0.02362,0.1352,-0.74556,0.84212,-0.00158,-0.1045,-0.08595
203,0.04659,-0.5019,1.05071,-0.44987,-0.03605,-0.02952,0.14523,-0.7627,0.85148,0.00551,-0.11223,-0.09238
204,0.05458,-0.51586,1.05598,-0.44138,-0.04223,-0.03459,0.15678,-0.82582,0.98098,-0.06173,-0.12113,-0.0998
205,0.06124,-0.52916,1.06691,-0.4392,-0.04738,-0.03882,0.1691,-0.8976,1.15726,-0.16723,-0.13061,-0.10772
206,0.06651,-0.54158,1.08003,-0.44007,-0.05146,-0.04217,0.18065,-0.94771,1.32426,-0.28513,-0.13949,-0.11518
207,0.07029,-0.55214,1.0912,-0.4408,-0.05437,-0.04456,0.18919,-0.95541,1.44566,-0.39961,-0.14605,-0.1207
208,0.0725,-0.55988,1.09672,-0.43866,-0.05608,-0.04597,0.19258,-0.91084,1.4983,-0.49714,-0.14866,-0.12289
209,0.07315,-0.56738,1.1025,-0.43696,-0.05659,-0.04639,0.19351,-0.84609,1.52899,-0.59267,-0.14937,-0.12349
210,0.07267,-0.57558,1.10941,-0.43565,-0.05622,-0.04608,0.19319,-0.77112,1.54692,-0.68554,-0.14913,-0.12329
211,0.07091,-0.58461,1.11679,-0.43394,-0.05486,-0.04496,0.19145,-0.69004,1.55085,-0.77038,-0.14779,-0.12216
212,0.06786,-0.59452,1.12386,-0.431,-0.0525,-0.04302,0.18826,-0.60819,1.54197,-0.84305,-0.14534,-0.1201
213,0.06346,-0.6029,1.12394,-0.42255,-0.04909,-0.04023,0.18143,-0.5187,1.4878,-0.87774,-0.14009,-0.11568
214,0.05767,-0.60801,1.11213,-0.40546,-0.04462,-0.03656,0.17002,-0.42002,1.36727,-0.8549,-0.13132,-0.10832
215,0.05054,-0.61221,1.09348,-0.38242,-0.03911,-0.03203,0.15664,-0.32636,1.21401,-0.79422,-0.12102,-0.09971
216,0.04204,-0.61817,1.07381,-0.35659,-0.03253,-0.02664,0.14317,-0.25273,1.0685,-0.72134,-0.11064,-0.09106
217,0.03217,-0.62858,1.05964,-0.33184,-0.0249,-0.02038,0.13083,-0.22268,0.98773,-0.66978,-0.10113,-0.08316
218,0.02109,-0.64388,1.0535,-0.31025,-0.01632,-0.01336,0.1196,-0.24464,0.99802,-0.65742,-0.09247,-0.07598
219,0.00893,-0.65922,1.04624,-0.28756,-0.00691,-0.00566,0.10746,-0.27044,1.01368,-0.6466,-0.08309,-0.06822
220,-0.00409,-0.67396,1.03688,-0.26345,0.00316,0.00259,0.09444,-0.29612,1.02763,-0.63422,-0.07304,-0.05993
221,-0.01774,-0.68781,1.02519,-0.23798,0.01373,0.01124,0.08078,-0.32143,1.0396,-0.6203,-0.06248,-0.05124
222,-0.03179,-0.70055,1.01105,-0.21127,0.0246,0.02014,0.0667,-0.34612,1.04941,-0.60491,-0.05161,-0.04229
223,-0.046,-0.71197,0.99436,-0.18344,0.03559,0.02914,0.05246,-0.36998,1.05695,-0.58817,-0.04059,-0.03325
224,-0.06063,-0.72225,0.9744,-0.15358,0.04691,0.03843,0.03776,-0.39366,1.06236,-0.56957,-0.02922,-0.02393
225,-0.07465,-0.73066,0.95236,-0.12359,0.05774,0.04733,0.02368,-0.41562,1.06534,-0.55038,-0.01833,-0.01501
226,-0.08814,-0.73741,0.92795,-0.09297,0.06817,0.05591,0.01011,-0.43634,1.06621,-0.53041,-0.00783,-0.00641
227,-0.10086,-0.74249,0.90143,-0.06196,0.07799,0.06401,-0.00269,-0.45575,1.06517,-0.50994,0.00208,0.0017
228,-0.11258,-0.74596,0.87314,-0.03082,0.08704,0.07148,-0.0145,-0.47383,1.06254,-0.48927,0.01122,0.00918
229,-0.12306,-0.74793,0.8435,0.00018,0.09513,0.07818,-0.02507,-0.49059,1.05866,-0.46874,0.0194,0.01587
230,-0.13288,-0.76535,0.8536,0.00688,0.10271,0.08446,-0.03423,-0.50595,1.05643,-0.45129,0.02648,0.02168
231,-0.144,-0.82866,0.98351,-0.06048,0.11128,0.09159,-0.04205,-0.51999,1.0621,-0.44307,0.03253,0.02664
232,-0.15574,-0.9006,1.16006,-0.16596,0.12032,0.09912,-0.04854,-0.53335,1.07336,-0.4411,0.03755,0.03075
233,-0.16671,-0.95086,1.32733,-0.28385,0.12876,0.10618,-0.05365,-0.5458,1.08672,-0.44215,0.0415,0.03399
234,-0.1748,-0.95865,1.44904,-0.39845,0.13499,0.11139,-0.05729,-0.55637,1.09809,-0.44305,0.04432,0.0363
235,-0.17803,-0.91408,1.50203,-0.4963,0.13747,0.11348,-0.0594,-0.5641,1.10377,-0.44105,0.04595,0.03764
236,-0.17907,-0.84928,1.53292,-0.59208,0.13827,0.11415,-0.06015,-0.57158,1.10951,-0.43934,0.04653,0.03812
237,-0.17868,-0.77418,1.55107,-0.6853,0.13797,0.1139,-0.05961,-0.57973,1.11643,-0.4381,0.04611,0.03777
238,-0.17686,-0.69291,1.55514,-0.77047,0.13657,0.11272,-0.05778,-0.58868,1.12375,-0.43642,0.0447,0.03661
239,-0.1731,-0.61078,1.54641,-0.84354,0.13368,0.1103,-0.05422,-0.5985,1.13096,-0.4337,0.04194,0.03435
240,-0.16633,-0.52109,1.49221,-0.87847,0.12847,0.10593,-0.04974,-0.60676,1.13086,-0.42522,0.03848,0.03151
241,-0.15529,-0.42227,1.37163,-0.85582,0.11997,0.09883,-0.04394,-0.61173,1.11882,-0.40808,0.03399,0.02783
242,-0.14237,-0.32852,1.21832,-0.79531,0.11002,0.09054,-0.0368,-0.61576,1.09988,-0.38497,0.02847,0.02331
243,-0.12929,-0.25483,1.07269,-0.72249,0.09993,0.08216,-0.02829,-0.6215,1.0798,-0.35901,0.02189,0.01792
244,-0.11713,-0.22462,0.99152,-0.6708,0.09055,0.07439,-0.01842,-0.63163,1.0651,-0.33407,0.01425,0.01166
245,-0.10587,-0.24627,1.00106,-0.65807,0.08186,0.06721,-0.00729,-0.6466,1.0583,-0.31223,0.00564,0.00461
246,-0.09367,-0.27171,1.01588,-0.64685,0.07244,0.05943,0.00491,-0.66157,1.05031,-0.28927,-0.0038,-0.00311
247,-0.08061,-0.29703,1.02898,-0.63407,0.06235,0.05112,0.01796,-0.6759,1.04017,-0.26487,-0.0139,-0.01138
248,-0.06691,-0.32196,1.04008,-0.61974,0.05176,0.04242,0.03163,-0.68933,1.02767,-0.2391,-0.02448,-0.02004
249,-0.0528,-0.34626,1.049,-0.60395,0.04085,0.03346,0.0457,-0.70161,1.01266,-0.21209,-0.03536,-0.02896
250,-0.03853,-0.36973,1.05566,-0.58682,0.02981,0.02441,0.05991,-0.71255,0.9951,-0.18395,-0.04636,-0.03798
251,-0.02434,-0.39218,1.06004,-0.56853,0.01883,0.01542,0.07404,-0.722,0.97501,-0.15487,-0.05728,-0.04695
252,-0.01047,-0.41349,1.06224,-0.54931,0.0081,0.00663,0.08783,-0.72987,0.95249,-0.12504,-0.06794,-0.05573
253,0.00284,-0.43355,1.06242,-0.52939,-0.0022,-0.0018,0.10105,-0.73611,0.92775,-0.09467,-0.07815,-0.06414
254,0.0166,-0.45393,1.06053,-0.50719,-0.01285,-0.01052,0.11471,-0.74106,0.89852,-0.06121,-0.08869,-0.07285
255,0.0284,-0.47165,1.05717,-0.48624,-0.02198,-0.018,0.12641,-0.74403,0.86934,-0.02976,-0.09772,-0.08033
256,0.03897,-0.48806,1.05262,-0.46546,-0.03016,-0.02469,0.13688,-0.74552,0.83887,0.00152,-0.10579,-0.08703
257,0.04814,-0.50312,1.04983,-0.44781,-0.03725,-0.03051,0.14677,-0.7626,0.8484,0.00838,-0.11342,-0.09337
258,0.056,-0.5169,1.05506,-0.43945,-0.04333,-0.03549,0.15822,-0.82589,0.97844,-0.05924,-0.12224,-0.10073
259,0.06254,-0.53007,1.06598,-0.4374,-0.04839,-0.03964,0.17045,-0.89788,1.15526,-0.16507,-0.13165,-0.1086
260,0.0677,-0.54237,1.07912,-0.4384,-0.05238,-0.04292,0.18193,-0.94816,1.32268,-0.28321,-0.14048,-0.11601
261,0.07138,-0.55284,1.09032,-0.43926,-0.05522,-0.04526,0.19039,-0.95599,1.44441,-0.3979,-0.14697,-0.12147
262,0.0735,-0.5605,1.09588,-0.43723,-0.05685,-0.0466,0.19368,-0.91151,1.49735,-0.49562,-0.1495,-0.12361
263,0.07425,-0.56794,1.10158,-0.43552,-0.05744,-0.04708,0.19472,-0.84686,1.5282,-0.59123,-0.1503,-0.12428
264,0.07371,-0.57609,1.10853,-0.4343,-0.05702,-0.04674,0.19434,-0.77195,1.54637,-0.68427,-0.15001,-0.12403
265,0.07189,-0.58507,1.11596,-0.43268,-0.05562,-0.04558,0.19254,-0.69091,1.55052,-0.76929,-0.14863,-0.12287
266,0.06879,-0.59494,1.12308,-0.42983,-0.05322,-0.04362,0.1893,-0.60907,1.54181,-0.84211,-0.14614,-0.12077
267,0.06435,-0.60329,1.1232,-0.42145,-0.04978,-0.04079,0.1824,-0.51957,1.48779,-0.87696,-0.14084,-0.11631
268,0.05853,-0.60837,1.11143,-0.40443,-0.04529,-0.0371,0.17094,-0.42084,1.36737,-0.85425,-0.13202,-0.10891
269,0.05056,-0.61265,1.09327,-0.38177,-0.03912,-0.03204,0.15666,-0.32709,1.21438,-0.79386,-0.12103,-0.09972
270,0.04203,-0.61857,1.0736,-0.35599,-0.03252,-0.02663,0.14317,-0.2534,1.06891,-0.72107,-0.11064,-0.09106
271,0.03217,-0.62893,1.05942,-0.33127,-0.0249,-0.02038,0.13083,-0.2233,0.98812,-0.66954,-0.10113,-0.08315
272,0.02111,-0.64419,1.05326,-0.30971,-0.01634,-0.01337,0.11963,-0.24521,0.99835,-0.65718,-0.09249,-0.07599
273,0.00899,-0.65948,1.04598,-0.28704,-0.00696,-0.00569,0.10752,-0.27095,1.01395,-0.64636,-0.08314,-0.06826
274,-0.00399,-0.67418,1.0366,-0.26295,0.00308,0.00252,0.09454,-0.29659,1.02785,-0.63398,-0.07312,-0.05999
275,-0.01759,-0.68801,1.02491,-0.23751,0.01361,0.01114,0.08092,-0.32185,1.03979,-0.62007,-0.0626,-0.05133
276,-0.0316,-0.70072,1.01076,-0.21082,0.02445,0.02002,0.06689,-0.3465,1.04957,-0.60469,-0.05175,-0.04241
277,-0.04578,-0.71211,0.99409,-0.18302,0.03542,0.02901,0.05267,-0.37033,1.05709,-0.58796,-0.04075,-0.03339
278,-0.05988,-0.72204,0.9749,-0.15427,0.04633,0.03795,0.03852,-0.39315,1.06234,-0.57007,-0.02981,-0.02441
279,-0.07366,-0.73039,0.95329,-0.12476,0.05698,0.04671,0.02467,-0.41484,1.06537,-0.55121,-0.01909,-0.01563
280,-0.08688,-0.73711,0.92946,-0.09472,0.0672,0.05511,0.01137,-0.43527,1.06636,-0.53164,-0.0088,-0.00721
281,-0.09931,-0.74222,0.90367,-0.06439,0.07679,0.06302,-0.00113,-0.45439,1.06551,-0.51165,0.00087,0.00071
282,-0.11069,-0.74578,0.87628,-0.03404,0.08559,0.07028,-0.0126,-0.47217,1.06315,-0.49154,0.00975,0.00798
283,-0.12082,-0.7479,0.84774,-0.00395,0.0934,0.07675,-0.02281,-0.48863,1.05962,-0.47163,0.01765,0.01444
284,-0.13024,-0.76541,0.85885,0.00187,0.10067,0.08277,-0.03158,-0.50372,1.05781,-0.45486,0.02444,0.02
285,-0.14089,-0.82836,0.98906,-0.06611,0.10888,0.08959,-0.03899,-0.51749,1.06396,-0.44737,0.03017,0.0247
286,-0.15207,-0.89965,1.16559,-0.17217,0.11749,0.09676,-0.04504,-0.53058,1.07573,-0.44617,0.03484,0.02853
287,-0.16242,-0.94905,1.33276,-0.29073,0.12546,0.10342,-0.04967,-0.54273,1.08964,-0.44803,0.03843,0.03147
288,-0.16987,-0.95583,1.45427,-0.40608,0.1312,0.10822,-0.05281,-0.553,1.10157,-0.44978,0.04086,0.03346
289,-0.17251,-0.91015,1.50689,-0.5046,0.13323,0.10992,-0.0544,-0.56042,1.10784,-0.44867,0.04209,0.03447
290,-0.17293,-0.84407,1.53712,-0.60095,0.13355,0.11018,-0.05459,-0.56755,1.11419,-0.44789,0.04224,0.03459
291,-0.17187,-0.76752,1.5543,-0.69459,0.13273,0.1095,-0.05344,-0.57531,1.12171,-0.44762,0.04134,0.03386
292,-0.16932,-0.6847,1.55712,-0.78002,0.13077,0.10786,-0.05096,-0.58382,1.12963,-0.44697,0.03942,0.03228
293,-0.16526,-0.60101,1.54677,-0.85302,0.12765,0.10524,-0.04713,-0.59312,1.13718,-0.44512,0.03646,0.02986
294,-0.15775,-0.50983,1.4909,-0.88773,0.12187,0.10041,-0.04191,-0.60085,1.13771,-0.43781,0.03243,0.02655
295,-0.14606,-0.40976,1.36856,-0.86458,0.11286,0.0929,-0.0353,-0.60529,1.12639,-0.42193,0.02731,0.02236
296,-0.1325,-0.31473,1.21334,-0.80346,0.10241,0.08422,-0.02728,-0.60878,1.10829,-0.40021,0.02111,0.01728
297,-0.11872,-0.23955,1.06571,-0.73015,0.09178,0.0754,-0.01781,-0.614,1.08921,-0.37581,0.01378,0.01128
298,-0.1057,-0.20774,0.98297,-0.6785,0.08173,0.06709,-0.00691,-0.62359,1.07566,-0.3526,0.00534,0.00437
299,-0.09344,-0.22803,0.99205,-0.66669,0.07226,0.05928,0.00523,-0.63807,1.07007,-0.33252,-0.00405,-0.00332
300,-0.08034,-0.25232,1.0066,-0.65639,0.06214,0.05095,0.01832,-0.65267,1.06322,-0.31115,-0.01418,-0.01161
301,-0.06654,-0.27677,1.01956,-0.64441,0.05147,0.04218,0.03209,-0.6668,1.05406,-0.28803,-0.02484,-0.02034
302,-0.0523,-0.30119,1.03069,-0.6307,0.04046,0.03314,0.04629,-0.68022,1.04234,-0.26316,-0.03582,-0.02934
303,-0.03788,-0.32538,1.03981,-0.6153,0.02931,0.024,0.06066,-0.69271,1.02786,-0.23658,-0.04694,-0.03846
304,-0.0235,-0.34916,1.04679,-0.5983,0.01819,0.01489,0.07496,-0.70405,1.01054,-0.20839,-0.05799,-0.04754
305,-0.00942,-0.37231,1.05163,-0.57986,0.00729,0.00597,0.08896,-0.71407,0.99037,-0.17876,-0.06881,-0.05644
306,0.00415,-0.39468,1.05434,-0.56019,-0.00322,-0.00263,0.10244,-0.72264,0.96744,-0.1479,-0.07922,-0.06503
307,0.01701,-0.4161,1.05507,-0.53957,-0.01317,-0.01078,0.1152,-0.72966,0.94194,-0.11607,-0.08907,-0.07316
308,0.02896,-0.43643,1.05401,-0.51831,-0.02241,-0.01835,0.12704,-0.73508,0.91417,-0.08358,-0.0982,-0.08073
309,0.03982,-0.45556,1.05142,-0.49677,-0.03081,-0.02523,0.13779,-0.73893,0.88454,-0.0508,-0.10649,-0.08761
310,0.04942,-0.47341,1.04764,-0.47535,-0.03824,-0.03132,0.14729,-0.74128,0.85356,-0.01814,-0.11381,-0.0937
311,0.05768,-0.48984,1.04556,-0.45706,-0.04463,-0.03656,0.15632,-0.75872,0.86187,-0.00969,-0.12077,-0.0995
312,0.06474,-0.50489,1.05144,-0.4481,-0.05009,-0.04104,0.16715,-0.8212,0.98907,-0.07528,-0.12911,-0.10647
313,0.07056,-0.51919,1.06294,-0.4455,-0.05459,-0.04474,0.1789,-0.89219,1.16316,-0.1794,-0.13815,-0.11405
314,0.07503,-0.5325,1.07659,-0.446,-0.05804,-0.04758,0.18989,-0.94159,1.3284,-0.29623,-0.14659,-0.12115
315,0.07808,-0.54387,1.08822,-0.44637,-0.0604,-0.04952,0.19783,-0.94877,1.44826,-0.40969,-0.15269,-0.1263
316,0.07964,-0.55235,1.09412,-0.44385,-0.06161,-0.05051,0.20053,-0.90396,1.4995,-0.506,-0.15476,-0.12805
317,0.0799,-0.56053,1.1001,-0.44166,-0.0618,-0.05067,0.20102,-0.83916,1.52885,-0.60019,-0.15513,-0.12836
318,0.07891,-0.56933,1.1073,-0.44002,-0.06104,-0.05004,0.20014,-0.76424,1.54571,-0.69189,-0.15446,-0.12779
319,0.07669,-0.5789,1.11495,-0.43802,-0.05932,-0.04863,0.19789,-0.68331,1.54877,-0.77566,-0.15274,-0.12633
320,0.07323,-0.58929,1.12229,-0.43485,-0.05665,-0.04643,0.19425,-0.6017,1.53923,-0.84737,-0.14994,-0.12397
321,0.06846,-0.59812,1.12262,-0.42618,-0.05296,-0.0434,0.18695,-0.51257,1.48459,-0.88116,-0.14433,-0.11925
322,0.06235,-0.60364,1.11108,-0.40891,-0.04824,-0.03952,0.17505,-0.41432,1.36373,-0.85749,-0.13518,-0.11156
323,0.05493,-0.60824,1.09271,-0.38574,-0.0425,-0.03481,0.16121,-0.32101,1.21023,-0.79615,-0.12454,-0.10265
324,0.04618,-0.61457,1.07334,-0.35982,-0.03573,-0.02926,0.14737,-0.24767,1.06461,-0.7228,-0.11387,-0.09375
325,0.03611,-0.62534,1.05953,-0.33504,-0.02794,-0.02288,0.13475,-0.21793,0.98403,-0.67109,-0.10415,-0.08567
326,0.02484,-0.64098,1.05378,-0.31348,-0.01922,-0.01574,0.12335,-0.24027,0.99492,-0.65891,-0.09536,-0.07837
327,0.01252,-0.65666,1.04691,-0.29081,-0.00969,-0.00793,0.11104,-0.26643,1.01114,-0.64826,-0.08586,-0.07051
328,-0.00066,-0.67172,1.03791,-0.26672,0.00051,0.00042,0.09786,-0.29245,1.02562,-0.63604,-0.07569,-0.06211
329,-0.01458,-0.68599,1.02649,-0.24107,0.01128,0.00924,0.08393,-0.31828,1.03817,-0.62214,-0.06492,-0.05324
330,-0.02889,-0.69911,1.01255,-0.21418,0.02235,0.0183,0.0696,-0.34343,1.04847,-0.60675,-0.05385,-0.04414
331,-0.0434,-0.71089,0.99598,-0.18608,0.03358,0.0275,0.05505,-0.36777,1.05644,-0.58993,-0.0426,-0.0349
332,-0.05788,-0.72118,0.97676,-0.15692,0.04478,0.03669,0.04052,-0.39114,1.06205,-0.57184,-0.03136,-0.02568
333,-0.07209,-0.72986,0.95495,-0.12689,0.05576,0.04571,0.02625,-0.41337,1.06536,-0.55267,-0.02032,-0.01664
334,-0.08577,-0.73686,0.93072,-0.09619,0.06634,0.0544,0.01249,-0.43437,1.06649,-0.53268,-0.00967,-0.00792
335,-0.09868,-0.74217,0.90432,-0.06507,0.07631,0.06262,-0.0005,-0.45404,1.06568,-0.51216,0.00039,0.00031
336,-0.11059,-0.74584,0.8761,-0.03379,0.08551,0.07021,-0.0125,-0.47236,1.06321,-0.49141,0.00967,0.00791
337,-0.12125,-0.74797,0.8465,-0.00266,0.09373,0.07702,-0.02324,-0.48932,1.05945,-0.47078,0.01798,0.01472
338,-0.13122,-0.76546,0.85645,0.00425,0.10143,0.0834,-0.03256,-0.50487,1.05731,-0.45322,0.02519,0.02062
339,-0.14245,-0.82862,0.98587,-0.06277,0.11008,0.09059,-0.04053,-0.51907,1.06303,-0.44488,0.03136,0.02567
340,-0.15428,-0.90037,1.16194,-0.16796,0.1192,0.09818,-0.04715,-0.53256,1.07429,-0.4428,0.03648,0.02987
341,-0.16533,-0.95047,1.32882,-0.28562,0.1277,0.10529,-0.05237,-0.54511,1.08765,-0.44373,0.04051,0.03318
342,-0.17351,-0.95814,1.45022,-0.40003,0.134,0.11056,-0.05611,-0.55576,1.09898,-0.44451,0.04341,0.03556
343,-0.17685,-0.91349,1.50295,-0.4977,0.13656,0.11271,-0.05833,-0.56357,1.10462,-0.4424,0.04512,0.03696
344,-0.17778,-0.84859,1.53369,-0.59342,0.13728,0.11331,-0.05898,-0.5711,1.11044,-0.44071,0.04563,0.03738
345,-0.17746,-0.77343,1.55162,-0.68648,0.13703,0.11311,-0.0585,-0.5793,1.11732,-0.43938,0.04526,0.03707
346,-0.17571,-0.69213,1.55549,-0.7715,0.13569,0.11198,-0.05673,-0.58829,1.12459,-0.43762,0.04389,0.03595
347,-0.1725,-0.61006,1.54648,-0.84429,0.13322,0.10991,-0.05367,-0.59812,1.13149,-0.43459,0.04152,0.03401
348,-0.16582,-0.52039,1.49216,-0.87908,0.12808,0.10561,-0.04928,-0.60641,1.13133,-0.42603,0.03812,0.03122
349,-0.15485,-0.42162,1.3715,-0.85631,0.11963,0.09855,-0.04352,-0.61141,1.11926,-0.40883,0.03367,0.02757
350,-0.14198,-0.32793,1.21814,-0.79569,0.10972,0.09029,-0.03643,-0.61547,1.10028,-0.38566,0.02818,0.02307
351,-0.12894,-0.25429,1.07248,-0.72281,0.09967,0.08194,-0.02795,-0.62125,1.08019,-0.35965,0.02163,0.0177
352,-0.11682,-0.22412,0.99131,-0.67107,0.09031,0.07419,-0.0181,-0.63141,1.06547,-0.33466,0.014,0.01146
353,-0.10558,-0.24581,1.00088,-0.65833,0.08164,0.06702,-0.007,-0.6464,1.05866,-0.31279,0.00541,0.00443
354,-0.09341,-0.2713,1.01573,-0.6471,0.07224,0.05926,0.00518,-0.6614,1.05066,-0.28979,-0.00401,-0.00328
355,-0.08037,-0.29665,1.02885,-0.63431,0.06216,0.05097,0.0182,-0.67575,1.0405,-0.26535,-0.01409,-0.01154
356,-0.06668,-0.32161,1.03997,-0.61997,0.05159,0.04227,0.03186,-0.68919,1.02799,-0.23956,-0.02466,-0.02019
357,-0.0526,-0.34594,1.04891,-0.60417,0.04069,0.03333,0.04591,-0.70149,1.01297,-0.21252,-0.03552,-0.0291
358,-0.03834,-0.36943,1.05558,-0.58703,0.02966,0.02429,0.06011,-0.71245,0.9954,-0.18436,-0.04651,-0.03811
359,-0.02365,-0.39273,1.0601,-0.56804,0.0183,0.01498,0.07473,-0.72224,0.9745,-0.15415,-0.05781,-0.04739
360,-0.00957,-0.41431,1.06224,-0.54848,0.0074,0.00606,0.08873,-0.73016,0.95155,-0.12384,-0.06863,-0.0563
361,0.00399,-0.43465,1.06229,-0.52816,-0.00309,-0.00253,0.1022,-0.73641,0.92622,-0.09289,-0.07903,-0.06487
362,0.01679,-0.45371,1.06048,-0.50737,-0.01299,-0.01064,0.1149,-0.741,0.89879,-0.06155,-0.08884,-0.07297
363,0.02858,-0.47144,1.05713,-0.48641,-0.02212,-0.01811,0.12659,-0.74399,0.86961,-0.03009,-0.09786,-0.08044
364,0.03914,-0.48787,1.05259,-0.46563,-0.03028,-0.0248,0.13705,-0.74549,0.83913,0.00122,-0.10592,-0.08714
365,0.04829,-0.50294,1.04981,-0.44797,-0.03736,-0.0306,0.14692,-0.76257,0.84864,0.0081,-0.11353,-0.09347
366,0.05613,-0.51675,1.05505,-0.43959,-0.04343,-0.03558,0.15836,-0.82585,0.97863,-0.05948,-0.12235,-0.10082
367,0.06267,-0.52993,1.06598,-0.43754,-0.04848,-0.03972,0.17059,-0.89782,1.15541,-0.16529,-0.13175,-0.10868
368,0.06782,-0.54225,1.07912,-0.43852,-0.05246,-0.04299,0.18206,-0.94809,1.32279,-0.28341,-0.14057,-0.11609
369,0.07148,-0.55273,1.09033,-0.43938,-0.0553,-0.04532,0.1905,-0.9559,1.4445,-0.39808,-0.14706,-0.12155
370,0.07359,-0.5604,1.09589,-0.43734,-0.05693,-0.04666,0.19379,-0.91142,1.4974,-0.49578,-0.14959,-0.12368
371,0.07434,-0.56786,1.1016,-0.43562,-0.05751,-0.04714,0.19482,-0.84677,1.52824,-0.59137,-0.15038,-0.12434
372,0.0738,-0.57601,1.10855,-0.4344,-0.05709,-0.04679,0.19444,-0.77186,1.54639,-0.68439,-0.15008,-0.12409
373,0.07197,-0.585,1.11598,-0.43277,-0.05567,-0.04563,0.19263,-0.69082,1.55052,-0.76939,-0.14869,-0.12292
374,0.06842,-0.59492,1.12339,-0.43015,-0.05293,-0.04338,0.18888,-0.60892,1.54194,-0.84235,-0.14582,-0.1205
375,0.06393,-0.60328,1.12353,-0.42178,-0.04946,-0.04053,0.18195,-0.51941,1.4879,-0.87718,-0.14049,-0.11602
376,0.0581,-0.60836,1.11177,-0.40476,-0.04495,-0.03683,0.17048,-0.42068,1.36745,-0.85446,-0.13167,-0.10861
377,0.05093,-0.61253,1.09315,-0.38179,-0.03941,-0.03228,0.15704,-0.32696,1.21425,-0.79389,-0.12133,-0.09997
378,0.04239,-0.61846,1.0735,-0.35601,-0.0328,-0.02686,0.14353,-0.25329,1.06879,-0.72109,-0.11092,-0.09129
379,0.0325,-0.62883,1.05935,-0.3313,-0.02515,-0.02059,0.13115,-0.2232,0.98802,-0.66957,-0.10138,-0.08336
380,0.02139,-0.64411,1.05323,-0.30975,-0.01655,-0.01355,0.1199,-0.24513,0.99829,-0.65722,-0.0927,-0.07617
381,0.00921,-0.65943,1.04598,-0.28709,-0.00712,-0.00583,0.10773,-0.27089,1.01392,-0.6464,-0.08331,-0.0684
382,-0.00383,-0.67415,1.03664,-0.26301,0.00297,0.00243,0.09469,-0.29654,1.02785,-0.63403,-0.07324,-0.06009
383,-0.0175,-0.68799,1.02497,-0.23758,0.01354,0.01109,0.08101,-0.32181,1.0398,-0.62012,-0.06267,-0.05139
384,-0.03157,-0.70071,1.01084,-0.21089,0.02443,0.02,0.06692,-0.34647,1.04959,-0.60474,-0.05177,-0.04243
