Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
192,0.04661,-0.51433,0.98178,-0.3685,-0.036,-0.02962,0.04714,-0.53696,1.04061,-0.40471,-0.03662,-0.02971
193,0.03543,-0.51613,0.98371,-0.36842,-0.02734,-0.02254,0.03564,-0.52199,1.00845,-0.38729,-0.02771,-0.02242
194,0.02357,-0.51895,0.98875,-0.37047,-0.01816,-0.01503,0.02373,-0.52032,1.00433,-0.38467,-0.01849,-0.01488
195,0.01129,-0.5216,0.99349,-0.37244,-0.00865,-0.00726,0.01142,-0.51924,1.00144,-0.38275,-0.00896,-0.00709
196,-0.00114,-0.52394,0.99754,-0.37413,0.00097,0.0006,-0.00102,-0.5178,0.99779,-0.38051,0.00067,0.00078
197,-0.01343,-0.52591,1.00083,-0.37548,0.01049,0.00838,-0.01329,-0.51605,0.99346,-0.37798,0.01017,0.00855
198,-0.02531,-0.52751,1.00332,-0.3765,0.01968,0.01591,-0.02515,-0.51403,0.98859,-0.37523,0.01935,0.01605
199,-0.0365,-0.52873,1.00506,-0.37719,0.02835,0.023,-0.0363,-0.51184,0.98337,-0.37237,0.02798,0.02312
200,-0.04676,-0.52962,1.00614,-0.37759,0.03628,0.0295,-0.0465,-0.50959,0.97804,-0.3695,0.03587,0.02959
201,-0.05607,-0.53863,1.02462,-0.38729,0.04348,0.03541,-0.05558,-0.50809,0.97499,-0.36817,0.04289,0.03534
202,-0.06472,-0.5622,1.07431,-0.41366,0.05017,0.04091,-0.06355,-0.50804,0.97615,-0.36962,0.04906,0.0404
203,-0.07278,-0.59401,1.14181,-0.44962,0.05639,0.04603,-0.0705,-0.5091,0.98031,-0.37295,0.05444,0.04481
204,-0.0802,-0.62844,1.21522,-0.48889,0.06211,0.05076,-0.07646,-0.51088,0.9862,-0.37727,0.05905,0.04859
205,-0.08663,-0.6609,1.28484,-0.52631,0.06707,0.05487,-0.08127,-0.51302,0.9927,-0.38182,0.06277,0.05165
206,-0.0922,-0.68764,1.34267,-0.55764,0.07136,0.05843,-0.08528,-0.51494,0.99835,-0.38571,0.06588,0.05419
207,-0.09652,-0.70535,1.38161,-0.57907,0.07468,0.0612,-0.08839,-0.5162,1.00201,-0.38824,0.06829,0.05616
208,-0.09928,-0.71082,1.39474,-0.58687,0.0768,0.06298,-0.0906,-0.51633,1.00245,-0.38865,0.07,0.05755
209,-0.10076,-0.71005,1.39474,-0.58771,0.07792,0.06394,-0.09195,-0.51599,1.0015,-0.38811,0.07106,0.0584
210,-0.10132,-0.70928,1.39482,-0.58859,0.07834,0.06432,-0.09248,-0.51594,1.00117,-0.38785,0.07147,0.05873
211,-0.10098,-0.70851,1.39498,-0.5895,0.07805,0.06412,-0.09217,-0.51618,1.00146,-0.38788,0.07124,0.05852
212,-0.09972,-0.70778,1.39522,-0.5904,0.07706,0.06334,-0.09104,-0.51671,1.00235,-0.38819,0.07038,0.05778
213,-0.09753,-0.70708,1.39551,-0.59129,0.07536,0.06197,-0.08906,-0.51754,1.00385,-0.38878,0.06886,0.05651
214,-0.09439,-0.70644,1.39585,-0.59212,0.07292,0.05999,-0.08622,-0.51866,1.00594,-0.38962,0.06668,0.05469
215,-0.09024,-0.70508,1.39455,-0.59199,0.0697,0.05736,-0.08249,-0.51997,1.00834,-0.39057,0.0638,0.05231
216,-0.08453,-0.69328,1.37077,-0.57976,0.06527,0.05375,-0.07778,-0.5203,1.00793,-0.38964,0.06018,0.0493
217,-0.07736,-0.67072,1.32378,-0.55504,0.05972,0.0492,-0.07207,-0.51967,1.00471,-0.38683,0.05577,0.04566
218,-0.06903,-0.64061,1.26046,-0.52153,0.05327,0.04392,-0.06532,-0.51857,0.99985,-0.38285,0.05057,0.04136
219,-0.05978,-0.60636,1.18809,-0.48313,0.04611,0.03805,-0.05752,-0.51744,0.99456,-0.37845,0.04454,0.0364
220,-0.04973,-0.57195,1.11517,-0.44435,0.03834,0.03168,-0.04862,-0.51674,0.99002,-0.37438,0.03767,0.03074
221,-0.03895,-0.54229,1.05213,-0.41073,0.03,0.02485,-0.03857,-0.51686,0.98744,-0.37146,0.0299,0.02435
222,-0.02757,-0.52335,1.01159,-0.38895,0.0212,0.01763,-0.02752,-0.51809,0.9879,-0.37052,0.02137,0.01734
223,-0.01571,-0.51937,1.0026,-0.38381,0.01203,0.01011,-0.01573,-0.52051,0.99194,-0.37201,0.01225,0.00986
224,-0.0034,-0.51807,0.99924,-0.3817,0.00251,0.0023,-0.00343,-0.52295,0.99621,-0.37378,0.00274,0.00206
225,0.00913,-0.5164,0.99509,-0.37923,-0.00718,-0.00564,0.0091,-0.52509,0.99982,-0.37528,-0.00695,-0.00588
226,0.02159,-0.51439,0.9902,-0.37645,-0.01682,-0.01354,0.02159,-0.52686,1.00268,-0.37645,-0.01661,-0.0138
227,0.03371,-0.51209,0.98472,-0.37343,-0.02619,-0.02122,0.03374,-0.52827,1.00476,-0.37729,-0.02601,-0.02151
228,0.04519,-0.5096,0.97884,-0.37027,-0.03507,-0.02851,0.04529,-0.52931,1.00609,-0.37781,-0.03494,-0.02883
229,0.0558,-0.50703,0.97281,-0.36708,-0.04328,-0.03524,0.05596,-0.53002,1.00677,-0.37804,-0.04319,-0.0356
230,0.06529,-0.5049,0.96811,-0.36479,-0.05061,-0.04126,0.06563,-0.53511,1.01688,-0.38334,-0.05068,-0.04174
231,0.07366,-0.50426,0.96778,-0.36538,-0.05708,-0.04658,0.07468,-0.55543,1.05959,-0.40604,-0.05767,-0.04748
232,0.08097,-0.50486,0.97084,-0.36811,-0.06273,-0.05124,0.08318,-0.58558,1.12348,-0.44011,-0.06425,-0.05288
233,0.08729,-0.50632,0.97602,-0.3721,-0.06761,-0.05526,0.09109,-0.61969,1.19612,-0.47898,-0.07037,-0.0579
234,0.09264,-0.50821,0.98205,-0.37648,-0.07174,-0.05867,0.09828,-0.65291,1.26726,-0.51724,-0.07594,-0.06247
235,0.09705,-0.51007,0.98769,-0.38047,-0.07514,-0.06148,0.10453,-0.68131,1.32853,-0.55042,-0.08077,-0.06643
236,0.10051,-0.51141,0.9917,-0.38329,-0.07781,-0.0637,0.10951,-0.7015,1.37269,-0.57466,-0.08464,-0.06959
237,0.10304,-0.51176,0.99284,-0.38422,-0.07975,-0.06532,0.11288,-0.71026,1.39279,-0.58618,-0.08725,-0.07172
238,0.10465,-0.51131,0.99168,-0.38359,-0.08098,-0.06636,0.11468,-0.7097,1.39321,-0.58726,-0.08866,-0.07285
239,0.10542,-0.51114,0.99111,-0.38323,-0.08157,-0.06686,0.11554,-0.7089,1.39323,-0.58813,-0.08934,-0.07338
240,0.10536,-0.51129,0.99122,-0.38319,-0.08151,-0.06683,0.11549,-0.70813,1.39337,-0.58904,-0.08932,-0.07332
241,0.10447,-0.51176,0.992,-0.38345,-0.08081,-0.06628,0.11452,-0.7074,1.39363,-0.58997,-0.08859,-0.07268
242,0.10274,-0.51255,0.99345,-0.38402,-0.07947,-0.06518,0.11262,-0.70673,1.394,-0.59091,-0.08714,-0.07145
243,0.10015,-0.51366,0.99555,-0.38488,-0.07746,-0.06355,0.10978,-0.70613,1.39446,-0.59181,-0.08496,-0.06962
244,0.09668,-0.51508,0.99827,-0.38601,-0.07477,-0.06135,0.10597,-0.70556,1.3949,-0.59262,-0.08204,-0.06717
245,0.09225,-0.51584,0.99901,-0.38579,-0.07134,-0.05854,0.10065,-0.69708,1.37825,-0.58419,-0.07794,-0.06376
246,0.08681,-0.51554,0.99668,-0.38352,-0.06712,-0.05509,0.09369,-0.67702,1.33667,-0.56233,-0.07258,-0.05931
247,0.08034,-0.51467,0.99248,-0.37992,-0.06211,-0.05099,0.08544,-0.64864,1.27709,-0.53077,-0.06622,-0.05405
248,0.07281,-0.51369,0.9876,-0.37573,-0.05628,-0.04622,0.07619,-0.61526,1.20664,-0.49334,-0.05907,-0.04815
249,0.0642,-0.51307,0.98326,-0.37173,-0.04961,-0.04076,0.06612,-0.58069,1.13345,-0.45437,-0.05129,-0.04176
250,0.05242,-0.51376,0.98183,-0.36926,-0.0405,-0.0333,0.05329,-0.54952,1.06732,-0.41902,-0.04137,-0.03361
251,0.04232,-0.51478,0.98163,-0.36782,-0.03268,-0.0269,0.04265,-0.52761,1.02055,-0.39391,-0.03314,-0.02687
252,0.03154,-0.5171,0.98526,-0.36893,-0.02433,-0.02008,0.03172,-0.52091,1.00581,-0.38568,-0.02468,-0.01994
253,0.02026,-0.51978,0.99007,-0.37092,-0.0156,-0.01294,0.02041,-0.52015,1.0036,-0.38407,-0.01592,-0.01278
254,0.0086,-0.52224,0.99439,-0.3727,-0.00657,-0.00556,0.00873,-0.51906,1.00068,-0.38216,-0.00688,-0.00539
255,-0.00329,-0.52442,0.99813,-0.37424,0.00264,0.00197,-0.00317,-0.51764,0.99705,-0.37993,0.00234,0.00214
256,-0.01519,-0.52629,1.0012,-0.37549,0.01185,0.0095,-0.01506,-0.51589,0.99274,-0.37742,0.01154,0.00966
257,-0.02681,-0.52781,1.00355,-0.37644,0.02085,0.01686,-0.02665,-0.51387,0.98788,-0.3747,0.02051,0.017
258,-0.0378,-0.52897,1.00519,-0.37709,0.02935,0.02382,-0.0376,-0.51168,0.98268,-0.37186,0.02898,0.02394
259,-0.04783,-0.53177,1.01037,-0.37969,0.03711,0.03018,-0.04753,-0.50962,0.97793,-0.36938,0.03667,0.03024
260,-0.05704,-0.54893,1.04628,-0.39868,0.04423,0.03603,-0.05632,-0.50888,0.97713,-0.36954,0.04346,0.03581
261,-0.0656,-0.57744,1.10662,-0.43076,0.05084,0.04147,-0.06402,-0.50941,0.97991,-0.37202,0.04942,0.04069
262,-0.07353,-0.61124,1.1785,-0.46912,0.05697,0.04652,-0.07069,-0.51085,0.98503,-0.37592,0.05458,0.04493
263,-0.08075,-0.64522,1.25115,-0.50806,0.06253,0.05112,-0.07637,-0.5128,0.99124,-0.38039,0.05898,0.04853
264,-0.08708,-0.67526,1.31582,-0.54294,0.06741,0.05516,-0.0811,-0.51481,0.9973,-0.38462,0.06264,0.05153
265,-0.09228,-0.69789,1.36507,-0.5698,0.07141,0.05849,-0.08488,-0.5164,1.00198,-0.38786,0.06557,0.05392
266,-0.09603,-0.70989,1.39198,-0.58489,0.0743,0.0609,-0.08771,-0.5171,1.00407,-0.38937,0.06777,0.05572
267,-0.0982,-0.71052,1.39489,-0.58727,0.07595,0.0623,-0.08962,-0.51675,1.00318,-0.38892,0.06925,0.05693
268,-0.09934,-0.70974,1.39492,-0.58813,0.07682,0.06305,-0.09067,-0.51652,1.00247,-0.38849,0.07007,0.05758
269,-0.09955,-0.70896,1.39503,-0.58903,0.07697,0.06321,-0.09088,-0.51658,1.00238,-0.38835,0.07024,0.0577
270,-0.09884,-0.70821,1.39522,-0.58994,0.0764,0.06277,-0.09024,-0.51693,1.00291,-0.38849,0.06976,0.05728
271,-0.0972,-0.70748,1.39547,-0.59084,0.07511,0.06175,-0.08876,-0.51758,1.00404,-0.38891,0.06862,0.05633
272,-0.09461,-0.7068,1.39578,-0.59169,0.0731,0.06012,-0.08641,-0.51853,1.00577,-0.3896,0.06682,0.05482
273,-0.0881,-0.70621,1.39625,-0.59247,0.06805,0.05599,-0.0805,-0.52063,1.00993,-0.39142,0.06226,0.05105
274,-0.0834,-0.70078,1.38617,-0.58761,0.06441,0.05302,-0.07644,-0.5215,1.01112,-0.39158,0.05914,0.04846
275,-0.07722,-0.68316,1.34983,-0.56865,0.05961,0.0491,-0.07147,-0.52118,1.00892,-0.38951,0.0553,0.04528
276,-0.0698,-0.65639,1.29373,-0.53905,0.05387,0.0444,-0.06553,-0.52013,1.00446,-0.3859,0.05072,0.0415
277,-0.06135,-0.62372,1.22483,-0.50256,0.04733,0.03905,-0.05856,-0.51883,0.99896,-0.3815,0.04534,0.03706
278,-0.05203,-0.5888,1.15093,-0.46332,0.04011,0.03314,-0.05048,-0.51774,0.99364,-0.37704,0.0391,0.03192
279,-0.0419,-0.55604,1.08141,-0.42632,0.03228,0.02672,-0.04125,-0.51729,0.98969,-0.37334,0.03197,0.02606
280,-0.03105,-0.5309,1.02783,-0.39769,0.02388,0.01983,-0.0309,-0.51783,0.98827,-0.3712,0.02397,0.01948
281,-0.01964,-0.5197,1.0036,-0.38453,0.01506,0.0126,-0.01965,-0.51961,0.99045,-0.37145,0.01528,0.01235
282,-0.00772,-0.51852,1.00052,-0.38253,0.00585,0.00504,-0.00775,-0.52209,0.99481,-0.37326,0.00608,0.0048
283,0.00456,-0.51701,0.9967,-0.38022,-0.00365,-0.00274,0.00453,-0.52431,0.99861,-0.37482,-0.00342,-0.00298
284,0.01694,-0.51515,0.99212,-0.37757,-0.01322,-0.01059,0.01692,-0.5262,1.00171,-0.3761,-0.013,-0.01084
285,0.02912,-0.51297,0.98689,-0.37465,-0.02264,-0.01831,0.02914,-0.52774,1.00407,-0.37705,-0.02245,-0.01859
286,0.04083,-0.51055,0.98116,-0.37154,-0.0317,-0.02574,0.0409,-0.52892,1.00567,-0.37768,-0.03155,-0.02605
287,0.0518,-0.508,0.97516,-0.36835,-0.04018,-0.0327,0.05193,-0.52975,1.00659,-0.37802,-0.04008,-0.03305
288,0.06177,-0.50547,0.96927,-0.36527,-0.04789,-0.03903,0.06198,-0.53067,1.00775,-0.37854,-0.04785,-0.03942
289,0.0706,-0.50409,0.96679,-0.36445,-0.05472,-0.04463,0.07123,-0.54364,1.03472,-0.39284,-0.055,-0.04529
290,0.07835,-0.50413,0.96833,-0.36624,-0.06071,-0.04957,0.07993,-0.56965,1.08966,-0.42209,-0.06174,-0.05082
291,0.0851,-0.50522,0.97263,-0.36972,-0.06592,-0.05386,0.08809,-0.60244,1.15933,-0.45931,-0.06805,-0.056
292,0.09087,-0.50696,0.97842,-0.37402,-0.07037,-0.05754,0.09562,-0.63664,1.23236,-0.49848,-0.07387,-0.06078
293,0.09569,-0.5089,0.98444,-0.37832,-0.07409,-0.06062,0.10233,-0.6679,1.29952,-0.53471,-0.07907,-0.06503
294,0.09958,-0.51058,0.98944,-0.38183,-0.07709,-0.0631,0.10794,-0.69259,1.3531,-0.56389,-0.08342,-0.0686
295,0.10188,-0.51174,0.99272,-0.38405,-0.07886,-0.06458,0.11141,-0.70751,1.3862,-0.58226,-0.08611,-0.07079
296,0.10379,-0.51156,0.99235,-0.38396,-0.08033,-0.06581,0.11374,-0.71011,1.39327,-0.58687,-0.08792,-0.07225
297,0.10489,-0.51127,0.99152,-0.38348,-0.08116,-0.06652,0.11495,-0.70931,1.39324,-0.5877,-0.08888,-0.07301
298,0.10521,-0.51128,0.99132,-0.38329,-0.0814,-0.06673,0.11531,-0.70852,1.39333,-0.5886,-0.08917,-0.07322
299,0.10472,-0.51159,0.99177,-0.3834,-0.08102,-0.06643,0.11479,-0.70777,1.39353,-0.58952,-0.08879,-0.07286
300,0.10341,-0.51222,0.99289,-0.38382,-0.07999,-0.06561,0.11336,-0.70706,1.39384,-0.59046,-0.0877,-0.07193
301,0.10125,-0.51317,0.99466,-0.38454,-0.07831,-0.06424,0.11099,-0.70643,1.39426,-0.59138,-0.08589,-0.07039
302,0.09822,-0.51444,0.99708,-0.38554,-0.07596,-0.06232,0.10766,-0.70586,1.39475,-0.59227,-0.08333,-0.06825
303,0.09427,-0.51573,0.99935,-0.38633,-0.0729,-0.05983,0.10319,-0.70298,1.39018,-0.59034,-0.0799,-0.06538
304,0.08933,-0.5159,0.9984,-0.38499,-0.06907,-0.05669,0.097,-0.68829,1.36017,-0.57472,-0.07513,-0.06142
305,0.08336,-0.51525,0.99499,-0.38196,-0.06445,-0.05291,0.08934,-0.66367,1.30872,-0.54755,-0.06922,-0.05654
306,0.07635,-0.51427,0.9903,-0.37798,-0.05902,-0.04846,0.08054,-0.63234,1.24277,-0.51255,-0.06244,-0.05093
307,0.06827,-0.51342,0.98554,-0.37379,-0.05277,-0.04334,0.07085,-0.59784,1.16983,-0.47375,-0.05495,-0.04476
308,0.05906,-0.51313,0.98192,-0.37017,-0.04564,-0.03751,0.06041,-0.56435,1.09883,-0.4359,-0.04688,-0.03813
309,0.04874,-0.51378,0.98062,-0.36794,-0.03764,-0.03096,0.04929,-0.53707,1.04079,-0.40484,-0.03828,-0.03108
310,0.03748,-0.51565,0.98271,-0.36793,-0.02893,-0.02384,0.0377,-0.52214,1.00873,-0.38746,-0.02931,-0.02373
311,0.02555,-0.51854,0.9879,-0.37005,-0.01969,-0.01628,0.02571,-0.52052,1.00472,-0.38488,-0.02002,-0.01614
312,0.01318,-0.52127,0.99279,-0.37209,-0.01011,-0.00846,0.01331,-0.51948,1.00192,-0.383,-0.01043,-0.00829
313,0.00066,-0.52367,0.99699,-0.37384,-0.00042,-0.00053,0.00078,-0.51808,0.99835,-0.38078,-0.00072,-0.00036
314,-0.01174,-0.52571,1.0004,-0.37525,0.00918,0.00732,-0.01161,-0.51636,0.99408,-0.37828,0.00887,0.00748
315,-0.02374,-0.52736,1.00302,-0.37632,0.01847,0.01492,-0.02359,-0.51436,0.98925,-0.37555,0.01814,0.01507
316,-0.03507,-0.52863,1.00486,-0.37706,0.02723,0.02209,-0.03487,-0.51218,0.98406,-0.3727,0.02687,0.02221
317,-0.04545,-0.52956,1.00602,-0.3775,0.03527,0.02867,-0.0452,-0.50993,0.97874,-0.36983,0.03487,0.02876
318,-0.05487,-0.53859,1.02455,-0.38723,0.04255,0.03465,-0.05439,-0.50842,0.97568,-0.36849,0.04197,0.03459
319,-0.06361,-0.56219,1.07429,-0.41362,0.04931,0.0402,-0.06247,-0.50836,0.97682,-0.36993,0.04822,0.03971
320,-0.07175,-0.59402,1.14183,-0.4496,0.05559,0.04538,-0.06951,-0.50941,0.98095,-0.37324,0.05367,0.04418
321,-0.07924,-0.62846,1.21525,-0.48887,0.06138,0.05016,-0.07556,-0.51118,0.98681,-0.37755,0.05835,0.04802
322,-0.08596,-0.66092,1.28488,-0.5263,0.06655,0.05444,-0.08065,-0.51323,0.99313,-0.38202,0.06229,0.05125
323,-0.09167,-0.68766,1.3427,-0.55763,0.07095,0.0581,-0.0848,-0.51511,0.9987,-0.38587,0.0655,0.05388
324,-0.09611,-0.70537,1.38164,-0.57907,0.07437,0.06094,-0.08801,-0.51634,1.00228,-0.38836,0.068,0.05592
325,-0.09895,-0.71084,1.39477,-0.58686,0.07654,0.06277,-0.0903,-0.51644,1.00267,-0.38875,0.06977,0.05736
326,-0.10048,-0.71007,1.39477,-0.5877,0.07771,0.06376,-0.0917,-0.51608,1.00169,-0.38819,0.07086,0.05824
327,-0.10109,-0.70929,1.39484,-0.58858,0.07816,0.06417,-0.09226,-0.51602,1.00133,-0.38792,0.07131,0.05859
328,-0.10078,-0.70853,1.395,-0.58949,0.07791,0.064,-0.092,-0.51624,1.00158,-0.38793,0.07111,0.05841
329,-0.09956,-0.70779,1.39523,-0.5904,0.07695,0.06324,-0.0909,-0.51677,1.00245,-0.38823,0.07027,0.0577
330,-0.09741,-0.70709,1.39552,-0.59128,0.07527,0.06189,-0.08896,-0.51758,1.00393,-0.38881,0.06878,0.05645
331,-0.09432,-0.70644,1.39585,-0.59212,0.07286,0.05994,-0.08615,-0.51869,1.00599,-0.38964,0.06662,0.05465
332,-0.0902,-0.70508,1.39455,-0.59199,0.06966,0.05734,-0.08245,-0.51998,1.00837,-0.39057,0.06377,0.05228
333,-0.08452,-0.69329,1.37077,-0.57976,0.06526,0.05374,-0.07778,-0.5203,1.00794,-0.38964,0.06017,0.0493
334,-0.07739,-0.67073,1.32378,-0.55504,0.05974,0.04922,-0.07209,-0.51967,1.00469,-0.38682,0.05579,0.04567
335,-0.06909,-0.64062,1.26046,-0.52153,0.05332,0.04396,-0.06538,-0.51855,0.99982,-0.38283,0.05061,0.0414
336,-0.05987,-0.60637,1.1881,-0.48313,0.04618,0.03811,-0.05761,-0.51742,0.99451,-0.37842,0.04461,0.03645
337,-0.04986,-0.57196,1.11518,-0.44435,0.03844,0.03176,-0.04874,-0.51672,0.98996,-0.37434,0.03776,0.03081
338,-0.03911,-0.54231,1.05215,-0.41073,0.03012,0.02495,-0.03873,-0.51683,0.98736,-0.37142,0.03002,0.02445
339,-0.02776,-0.52337,1.01162,-0.38896,0.02134,0.01775,-0.02771,-0.51805,0.98782,-0.37047,0.02151,0.01746
340,-0.01593,-0.5194,1.00265,-0.38383,0.01219,0.01024,-0.01594,-0.52047,0.99185,-0.37196,0.01241,0.01
341,-0.00363,-0.51811,0.99931,-0.38172,0.00269,0.00245,-0.00366,-0.52292,0.99613,-0.37374,0.00292,0.00221
342,0.00889,-0.51645,0.99517,-0.37926,-0.00699,-0.00549,0.00886,-0.52506,0.99976,-0.37524,-0.00677,-0.00573
343,0.02134,-0.51444,0.9903,-0.37649,-0.01663,-0.01339,0.02134,-0.52684,1.00263,-0.37642,-0.01642,-0.01364
344,0.03346,-0.51215,0.98483,-0.37348,-0.026,-0.02107,0.0335,-0.52825,1.00472,-0.37726,-0.02583,-0.02135
345,0.04497,-0.50966,0.97896,-0.37032,-0.0349,-0.02837,0.04506,-0.5293,1.00607,-0.37779,-0.03477,-0.02868
346,0.05559,-0.50709,0.97294,-0.36713,-0.04311,-0.03511,0.05575,-0.53001,1.00676,-0.37803,-0.04303,-0.03546
347,0.06509,-0.50496,0.96823,-0.36484,-0.05046,-0.04114,0.06544,-0.53512,1.01688,-0.38333,-0.05053,-0.04162
348,0.07348,-0.50432,0.9679,-0.36543,-0.05694,-0.04647,0.0745,-0.55544,1.05959,-0.40603,-0.05753,-0.04736
349,0.08081,-0.50492,0.97095,-0.36817,-0.0626,-0.05113,0.08301,-0.58559,1.12349,-0.4401,-0.06412,-0.05277
350,0.08714,-0.50638,0.97613,-0.37215,-0.06749,-0.05516,0.09093,-0.6197,1.19613,-0.47898,-0.07025,-0.0578
351,0.0925,-0.50826,0.98216,-0.37653,-0.07163,-0.05858,0.09813,-0.65292,1.26727,-0.51724,-0.07582,-0.06237
352,0.09691,-0.51012,0.98779,-0.38051,-0.07503,-0.0614,0.10438,-0.68132,1.32855,-0.55042,-0.08066,-0.06633
353,0.10039,-0.51146,0.9918,-0.38334,-0.07771,-0.06362,0.10937,-0.70151,1.37271,-0.57465,-0.08453,-0.0695
354,0.10292,-0.51181,0.99294,-0.38426,-0.07966,-0.06524,0.11275,-0.71027,1.39281,-0.58618,-0.08715,-0.07163
355,0.10453,-0.51135,0.99177,-0.38363,-0.0809,-0.06628,0.11456,-0.70971,1.39323,-0.58726,-0.08856,-0.07277
356,0.10531,-0.51118,0.9912,-0.38327,-0.08149,-0.06679,0.11542,-0.70891,1.39324,-0.58813,-0.08925,-0.0733
357,0.10526,-0.51133,0.99131,-0.38322,-0.08143,-0.06677,0.11537,-0.70814,1.39338,-0.58904,-0.08923,-0.07325
358,0.10437,-0.5118,0.99208,-0.38349,-0.08074,-0.06621,0.11441,-0.70741,1.39364,-0.58997,-0.0885,-0.07261
359,0.10264,-0.51259,0.99353,-0.38405,-0.07939,-0.06512,0.11252,-0.70674,1.39401,-0.59091,-0.08706,-0.07138
360,0.10006,-0.5137,0.99562,-0.38491,-0.07739,-0.06349,0.10968,-0.70613,1.39447,-0.59181,-0.08489,-0.06955
361,0.09659,-0.51512,0.99834,-0.38604,-0.0747,-0.06129,0.10587,-0.70557,1.39491,-0.59262,-0.08196,-0.0671
362,0.09216,-0.51587,0.99908,-0.38582,-0.07127,-0.05849,0.10055,-0.69708,1.37826,-0.58419,-0.07787,-0.0637
363,0.08462,-0.51628,0.99825,-0.38425,-0.06543,-0.0537,0.09132,-0.67707,1.33683,-0.56233,-0.07075,-0.0578
364,0.07859,-0.51523,0.99368,-0.38049,-0.06076,-0.04988,0.08358,-0.64866,1.27718,-0.53077,-0.06478,-0.05286
365,0.07164,-0.51406,0.98838,-0.37611,-0.05537,-0.04547,0.07495,-0.61525,1.20667,-0.49333,-0.05812,-0.04737
366,0.06368,-0.51322,0.98359,-0.37189,-0.04921,-0.04043,0.06559,-0.58067,1.13345,-0.45436,-0.05088,-0.04142
367,0.05462,-0.51316,0.98057,-0.36866,-0.0422,-0.03469,0.05552,-0.54959,1.06744,-0.41913,-0.0431,-0.03502
368,0.04448,-0.51424,0.98051,-0.36728,-0.03435,-0.02827,0.04483,-0.52773,1.02078,-0.39406,-0.03483,-0.02825
369,0.03346,-0.51667,0.98436,-0.3685,-0.02581,-0.02129,0.03365,-0.52106,1.00611,-0.38585,-0.02617,-0.02116
370,0.02174,-0.51949,0.98946,-0.37062,-0.01674,-0.01388,0.02189,-0.52031,1.00391,-0.38424,-0.01707,-0.01372
371,0.00957,-0.52207,0.99405,-0.37253,-0.00732,-0.00617,0.0097,-0.51919,1.00094,-0.38229,-0.00763,-0.00601
372,-0.00278,-0.52435,0.99798,-0.37415,0.00224,0.00164,-0.00266,-0.51772,0.99721,-0.38001,0.00194,0.00181
373,-0.01501,-0.52627,1.00115,-0.37547,0.01171,0.00939,-0.01488,-0.51593,0.99281,-0.37746,0.0114,0.00955
374,-0.02682,-0.52781,1.00355,-0.37644,0.02086,0.01687,-0.02666,-0.51387,0.98787,-0.37469,0.02052,0.01701
375,-0.0379,-0.52898,1.0052,-0.3771,0.02943,0.02388,-0.03769,-0.51166,0.98263,-0.37184,0.02906,0.024
376,-0.04796,-0.53178,1.01038,-0.37969,0.03721,0.03027,-0.04767,-0.50959,0.97785,-0.36934,0.03677,0.03032
377,-0.05721,-0.54893,1.04629,-0.39869,0.04436,0.03614,-0.05648,-0.50884,0.97703,-0.36949,0.04359,0.03592
378,-0.0658,-0.57745,1.10662,-0.43076,0.051,0.0416,-0.06421,-0.50935,0.97979,-0.37196,0.04957,0.04082
379,-0.07376,-0.61124,1.1785,-0.46912,0.05714,0.04667,-0.07091,-0.51079,0.98489,-0.37585,0.05475,0.04507
380,-0.08101,-0.64522,1.25114,-0.50806,0.06273,0.05129,-0.07662,-0.51272,0.99107,-0.38031,0.05917,0.04869
381,-0.08737,-0.67526,1.3158,-0.54295,0.06764,0.05535,-0.08137,-0.51472,0.99711,-0.38453,0.06285,0.0517
382,-0.0926,-0.69789,1.36505,-0.5698,0.07166,0.05869,-0.08517,-0.5163,1.00177,-0.38776,0.0658,0.05411
383,-0.09639,-0.70988,1.39196,-0.58489,0.07457,0.06113,-0.08804,-0.51699,1.00383,-0.38926,0.06802,0.05593
384,-0.09858,-0.7105,1.39486,-0.58727,0.07625,0.06254,-0.08997,-0.51663,1.00293,-0.38881,0.06952,0.05715
385,-0.09825,-0.70976,1.39501,-0.58814,0.07597,0.06235,-0.08968,-0.51685,1.0032,-0.38884,0.0693,0.05695
386,-0.09836,-0.70899,1.39513,-0.58904,0.07604,0.06245,-0.08979,-0.51695,1.00318,-0.38873,0.0694,0.05701
387,-0.09763,-0.70823,1.39532,-0.58995,0.07546,0.062,-0.08913,-0.51731,1.00371,-0.38887,0.0689,0.05658
388,-0.09604,-0.7075,1.39556,-0.59084,0.07421,0.06101,-0.0877,-0.51794,1.00481,-0.38927,0.0678,0.05565
389,-0.09354,-0.70682,1.39585,-0.5917,0.07227,0.05944,-0.08544,-0.51885,1.00647,-0.38993,0.06607,0.0542
390,-0.09007,-0.70618,1.39616,-0.59249,0.06957,0.05725,-0.08229,-0.52004,1.00871,-0.39084,0.06365,0.05219
391,-0.08533,-0.70076,1.3861,-0.58764,0.0659,0.05425,-0.0782,-0.52094,1.00995,-0.39103,0.0605,0.04958
